label,heart_rate,blood_oxygen,temperature,oxygen_deficit,temperature_delta,heart_rate_delta
0,0.4648061570829887,0.7861867798289325,0.6292073279483983,0.0,0.1292073279483983,0.0
1,1.7965298168777053,0.5073201923981315,0.7614503373966812,0.0,0.2614503373966812,0.7965298168777053
1,0.690150928361634,-1.6488531214640005,0.9812309219521822,2.1488531214640005,0.4812309219521822,0.0
1,0.4712403626504781,0.660614865241827,1.5254811107093627,0.0,1.0254811107093627,0.0
0,0.6952791450062376,0.6974848683876601,0.7253326263152733,0.0,0.2253326263152733,0.0
0,0.8689559433243123,0.8695422662756982,0.8721772567082624,0.0,0.3721772567082624,0.0
0,0.26128018473683434,0.22783935989468063,0.5057809836158729,0.2721606401053194,0.00578098361587287,0.0
0,0.09227082836981759,0.7163778367257336,0.3606941746294048,0.0,0.13930582537059522,0.0
0,0.8599154569459326,0.6243285503803222,0.49796373203921185,0.0,0.0020362679607881518,0.0
1,1.1491492909953689,0.5313507546113655,0.9645846443252921,0.0,0.4645846443252921,0.149149290995369
0,0.3051062863430289,0.5308392812202811,0.32617880833559276,0.0,0.17382119166440724,0.0
0,0.265802474300657,0.5647060707392825,0.8457842848255215,0.0,0.3457842848255215,0.0
1,1.60635599856934,0.42507074548840934,0.8585396676909962,0.07492925451159067,0.3585396676909962,0.60635599856934
0,0.09755708026690399,0.21661430936831322,0.49720133515713627,0.2833856906316868,0.0027986648428637295,0.0
1,0.6196379084415871,0.2925301769470806,1.6154902625716137,0.20746982305291936,1.1154902625716137,0.0
1,0.7862498211413915,-1.8326673815536978,0.9803225875095372,2.332667381553698,0.48032258750953716,0.0
0,0.5202290626222034,0.30271693744180084,0.47467983365757505,0.19728306255819916,0.025320166342424955,0.0
0,0.632202097095987,0.6268935450473692,0.8400257989255788,0.0,0.3400257989255788,0.0
1,1.3316323008660584,-0.909176467972037,1.6686428889248806,1.409176467972037,1.1686428889248806,0.3316323008660585
0,0.7235079786173858,0.21267045675589885,0.5986313285846467,0.28732954324410115,0.09863132858464674,0.0
0,0.8484548275309909,0.8575339044710091,0.4845612971082005,0.0,0.015438702891799494,0.0
1,1.2184502943418343,-0.6439463903918934,1.4540989160457158,1.1439463903918934,0.9540989160457158,0.21845029434183436
1,0.5505443180408114,-1.624104589705891,0.9557209475049167,2.124104589705891,0.45572094750491665,0.0
0,0.9195295408271912,0.9116154488350106,0.4821670391402364,0.0,0.017832960859763602,0.0
0,0.3606925957457197,0.5052221557282494,0.7091590611581644,0.0,0.2091590611581644,0.0
1,0.6054078935316206,-1.124755197553462,0.5306975362363087,1.624755197553462,0.030697536236308665,0.0
0,0.5889329804322396,0.33114537676256217,0.7099709753219869,0.1688546232374378,0.20997097532198694,0.0
0,0.5006047918519017,0.5069722796002608,0.5871090992650174,0.0,0.08710909926501742,0.0
0,0.415958792527331,0.8765959026606112,0.46641628174245575,0.0,0.03358371825754425,0.0
0,0.4734802916181317,0.4673091295009385,0.31710069903166804,0.032690870499061477,0.18289930096833196,0.0
0,0.4138732439316584,0.4614357646862217,0.25675692727199717,0.03856423531377828,0.24324307272800283,0.0
1,1.3433383644716677,-0.6928943128607556,1.6981716520673462,1.1928943128607556,1.1981716520673462,0.34333836447166766
0,0.8383232475087419,0.3988288016102686,0.30706804848635016,0.10117119838973139,0.19293195151364984,0.0
0,0.22788418657886333,0.4888755544058682,0.720543402814732,0.011124445594131772,0.22054340281473195,0.0
0,0.44841777528563803,0.8175137170602043,0.5729090004553772,0.0,0.07290900045537718,0.0
0,0.8221877611716725,0.6194287866998011,0.5051667337040158,0.0,0.005166733704015769,0.0
1,1.370398755848631,0.5324802068605891,0.26422478854828135,0.0,0.23577521145171865,0.370398755848631
1,1.6815023199648262,-1.6462355015850876,1.262126468021627,2.1462355015850876,0.7621264680216271,0.6815023199648262
0,0.5783492110562118,0.22318954407500655,0.6083604925009745,0.2768104559249934,0.10836049250097446,0.0
0,0.376714541698094,0.4978702547083046,0.4489228413246753,0.0021297452916954284,0.051077158675324696,0.0
0,0.1976647687589351,0.978461438329839,0.7245578168240456,0.0,0.22455781682404563,0.0
1,0.25050343802436104,-1.8631279596514958,0.5584118571118601,2.3631279596514956,0.058411857111860144,0.0
0,0.43137186154694485,0.3647589157737571,0.5147977560111556,0.13524108422624295,0.014797756011155627,0.0
0,0.7549365899487956,0.7267614677267403,0.7816135806839011,0.0,0.2816135806839011,0.0
0,0.4769381755137498,0.9748910522767431,0.7323811101687472,0.0,0.23238111016874718,0.0
0,0.5823115665284009,0.5683089405400323,0.47775616624712747,0.0,0.022243833752872533,0.0
0,0.08341289683259835,0.8174443747825876,0.7968965820282872,0.0,0.29689658202828717,0.0
1,1.2082530194745584,-0.5635857753074689,1.582781078106061,1.063585775307469,1.082781078106061,0.2082530194745585
0,0.580855771937082,0.6748884355571321,0.3526156025352236,0.0,0.14738439746477638,0.0
0,0.3451287543040349,0.4017619217274643,0.8474492499762771,0.09823807827253575,0.34744924997627713,0.0
0,0.7905691380440093,0.20913438676325882,0.6898123622681567,0.2908656132367412,0.18981236226815668,0.0
1,1.6686523886152664,-1.7017303923809635,1.3802429643509022,2.2017303923809637,0.8802429643509022,0.6686523886152664
0,0.30585959928260603,0.2972698796268219,0.5975358344946642,0.2027301203731781,0.09753583449466419,0.0
0,0.09423574235230063,0.7881828144812772,0.6410311955884076,0.0,0.1410311955884076,0.0
0,0.592358961930905,0.4362411820574664,0.33537556478198205,0.0637588179425336,0.16462443521801795,0.0
0,0.7523019964980073,0.5923827257664541,0.2748785520138046,0.0,0.22512144798619538,0.0
0,0.3734231893593194,0.23448008715865853,0.3619343370801129,0.26551991284134147,0.1380656629198871,0.0
0,0.6325327106831901,0.8418310530909494,0.867627182954358,0.0,0.36762718295435803,0.0
1,1.2347145401608515,0.8801721806407571,0.5712965116942446,0.0,0.07129651169424456,0.23471454016085147
0,0.4938839295263829,0.5234317978038959,0.581836049007558,0.0,0.08183604900755803,0.0
0,0.8598893721118936,0.24412527248142907,0.7629009752215499,0.25587472751857093,0.26290097522154987,0.0
1,0.7964595177026185,-1.4006002763110588,0.5423324987841287,1.9006002763110588,0.0423324987841287,0.0
1,0.8600418769451772,-0.807520715573817,0.5717238096886774,1.3075207155738169,0.07172380968867742,0.0
0,0.39154075725090454,0.9945366316786661,0.8717581433148585,0.0,0.37175814331485846,0.0
1,1.7624209085570621,0.3408372743502966,0.7452972727745362,0.1591627256497034,0.24529727277453617,0.762420908557062
0,0.927116990629107,0.3451896998869586,0.32523935298413775,0.15481030011304142,0.17476064701586225,0.0
0,0.7424892659296229,0.4934480758043748,0.4201589746152905,0.0065519241956252475,0.0798410253847095,0.0
1,0.6495382429523202,-1.5583146608688239,0.6465557586548343,2.058314660868824,0.14655575865483428,0.0
0,0.6137231727211656,0.9808111404790353,0.44412560712208027,0.0,0.05587439287791973,0.0
0,0.1448431947846373,0.873973125770101,0.46138532323906567,0.0,0.03861467676093433,0.0
1,1.5082363889114385,-1.5927351098931666,1.6635654258102708,2.092735109893167,1.1635654258102708,0.5082363889114386
1,0.304394645106007,0.7956537561682537,1.4595157085420638,0.0,0.9595157085420638,0.0
0,0.7778035347330473,0.37978531533735804,0.4600815503019664,0.12021468466264196,0.0399184496980336,0.0
0,0.7602008012002658,0.37236262156451405,0.5796083062317763,0.12763737843548598,0.07960830623177628,0.0
0,0.4905863260113664,0.8383450940090527,0.6056062711007755,0.0,0.10560627110077547,0.0
1,0.6055083948404908,0.350394655703748,1.3549783601245053,0.149605344296252,0.8549783601245053,0.0
0,0.5107796136493243,0.41421945168329444,0.53434423552625,0.08578054831670556,0.03434423552624999,0.0
1,1.392711164853163,0.6461871840148816,0.33701388345935435,0.0,0.16298611654064565,0.39271116485316293
0,0.5646636513119988,0.5153935902679336,0.44167123230504757,0.0,0.05832876769495243,0.0
0,0.6430530893174364,0.7362560526646249,0.8132070245538578,0.0,0.31320702455385785,0.0
0,0.07962432530040989,0.8383574167139386,0.6071553535925496,0.0,0.10715535359254957,0.0
0,0.409682059919456,0.4979751511296868,0.5348348837553036,0.0020248488703131784,0.034834883755303636,0.0
0,0.6753323668806674,0.538182909515146,0.46657760497044976,0.0,0.033422395029550245,0.0
0,0.40100970940983943,0.5901336548970122,0.6576401622159196,0.0,0.1576401622159196,0.0
0,0.21069641718020296,0.25151435717298937,0.4182415251073053,0.24848564282701063,0.08175847489269472,0.0
0,0.6165202801371807,0.6794416929115499,0.362097506430775,0.0,0.13790249356922502,0.0
0,0.34275782812367767,0.46701983381565243,0.7842028713240214,0.032980166184347584,0.28420287132402144,0.0
0,0.47564605696498785,0.39505908208032425,0.46818561655880053,0.10494091791967577,0.03181438344119947,0.0
0,0.8858953193132257,0.25061013745654037,0.6268836646028682,0.24938986254345963,0.12688366460286815,0.0
1,1.608400956477215,-1.901498650350689,1.300183402345084,2.401498650350689,0.800183402345084,0.6084009564772149
1,0.6265507123886503,0.9933704589244499,1.3682667256919725,0.0,0.8682667256919725,0.0
0,0.17996096144923399,0.4958020063784218,0.7115981503959734,0.0041979936215781775,0.2115981503959734,0.0
1,0.5682322467113389,0.26659259830294674,1.3589465320945866,0.23340740169705326,0.8589465320945866,0.0
1,1.5571888957031352,0.09205532109746173,0.6393303877762264,0.40794467890253827,0.13933038777622642,0.5571888957031352
0,0.2481190727517689,0.4008049430194987,0.3618440251857358,0.09919505698050131,0.13815597481426423,0.0
0,0.43110918526298025,0.2404979778152594,0.2746198960580113,0.2595020221847406,0.2253801039419887,0.0
0,0.8196678593226356,0.7857799091276491,0.7541007174134062,0.0,0.25410071741340623,0.0
1,0.47455041348492966,0.6482427376649695,1.7462116332535444,0.0,1.2462116332535444,0.0
1,1.6291550642525259,-1.3873449846619152,1.5299184014267944,1.8873449846619152,1.0299184014267944,0.6291550642525258
0,0.846494249777913,0.4997775764059014,0.5936678517351286,0.00022242359409858637,0.0936678517351286,0.0
0,0.4068955085974973,0.9109545718278383,0.4001419789972154,0.0,0.09985802100278462,0.0
0,0.5234853903908654,0.775482897895327,0.8064112831361268,0.0,0.30641128313612676,0.0
0,0.8499101331717055,0.8069722569311366,0.6232220662439385,0.0,0.1232220662439385,0.0
0,0.9118321123854896,0.5950776117932491,0.25606272182690226,0.0,0.24393727817309774,0.0
0,0.6705094236673288,0.9995672537491217,0.6938386766015796,0.0,0.1938386766015796,0.0
0,0.6013871608689028,0.8251696710037677,0.689548267332782,0.0,0.18954826733278196,0.0
0,0.805562721018562,0.726954905295156,0.3518340169258938,0.0,0.14816598307410622,0.0
1,1.623428770131771,-1.457483172451211,1.540003287676182,1.957483172451211,1.040003287676182,0.623428770131771
1,1.5545627501462134,0.8968273290869462,0.844798370244213,0.0,0.344798370244213,0.5545627501462134
0,0.5995130532708755,0.35121365386764297,0.3699297185738093,0.14878634613235703,0.1300702814261907,0.0
0,0.15734160986538806,0.9457293753709053,0.4840850952819,0.0,0.015914904718099976,0.0
1,1.3546007087681542,-1.9502038871524845,1.7258586503191768,2.4502038871524845,1.2258586503191768,0.3546007087681541
0,0.2747658214879952,0.28142597809632264,0.34553696199020756,0.21857402190367736,0.15446303800979244,0.0
1,0.7235787306324032,-1.313818017667947,0.38194219699771104,1.813818017667947,0.11805780300228896,0.0
0,0.16592384572619992,0.41522683902072827,0.849074130113392,0.08477316097927172,0.34907413011339194,0.0
0,0.44324377332060516,0.6746168743903936,0.3958721573302544,0.0,0.10412784266974562,0.0
0,0.6297027690510622,0.36196974691106476,0.80632196019363,0.13803025308893524,0.30632196019363,0.0
0,0.10007988550847569,0.49340166114075146,0.39816899448386067,0.006598338859248543,0.10183100551613933,0.0
0,0.11806582378586684,0.7253255652982759,0.7731298723769484,0.0,0.2731298723769484,0.0
0,0.6818317536119471,0.4852769407889639,0.40905083226141237,0.014723059211036116,0.09094916773858763,0.0
0,0.35757891229433075,0.5770005732988224,0.2667316160644546,0.0,0.2332683839355454,0.0
0,0.35277123343857664,0.563191928959759,0.726529349171793,0.0,0.22652934917179302,0.0
0,0.4017921526456951,0.319271814982973,0.26383697683884044,0.18072818501702698,0.23616302316115956,0.0
0,0.4243696144797521,0.2775137289313349,0.3974380416864296,0.2224862710686651,0.1025619583135704,0.0
0,0.7328583768377821,0.9356245031302663,0.5832504152306495,0.0,0.08325041523064947,0.0
0,0.7301152534264004,0.3773178516940476,0.4184312813333513,0.12268214830595241,0.08156871866664872,0.0
0,0.9062347859199347,0.4620378167507937,0.8269649298230366,0.037962183249206305,0.3269649298230366,0.0
0,0.6958322390502218,0.20004226154583762,0.8462005024042014,0.2999577384541624,0.3462005024042014,0.0
0,0.2088846338169227,0.7389163339799267,0.3620332848370502,0.0,0.13796671516294978,0.0
1,1.686617343732134,-1.6058709382813803,1.4202238765208293,2.10587093828138,0.9202238765208293,0.6866173437321338
0,0.7841585712390489,0.9347180336652456,0.6561175292276875,0.0,0.1561175292276875,0.0
0,0.8080230497881327,0.2812577149157292,0.46689251582852265,0.2187422850842708,0.03310748417147735,0.0
1,0.7417984117893728,0.7557459339482435,1.743976184103282,0.0,1.243976184103282,0.0
1,0.6701951644016402,-1.7141110078277364,0.4874655123974687,2.2141110078277366,0.012534487602531286,0.0
0,0.5030501825647334,0.878025602769614,0.7887292225981923,0.0,0.28872922259819234,0.0
0,0.8893063402869592,0.9524245733455728,0.7569547525399827,0.0,0.2569547525399827,0.0
0,0.6235564755507852,0.23854880991463717,0.47503154118811075,0.26145119008536283,0.02496845881188925,0.0
0,0.7843323888113584,0.8820979499808942,0.3576047784152827,0.0,0.1423952215847173,0.0
0,0.8009742898715916,0.4535376041250217,0.35593296667880736,0.046462395874978316,0.14406703332119264,0.0
0,0.4252254909275373,0.8113964966819041,0.6140961481512459,0.0,0.11409614815124591,0.0
0,0.12581390932280304,0.9837345043379188,0.32408001801257846,0.0,0.17591998198742154,0.0
0,0.8708702020232876,0.4115942986779828,0.34368393458009905,0.0884057013220172,0.15631606541990095,0.0
1,1.8071387017283254,-0.9122612730502553,1.382279563997793,1.4122612730502553,0.882279563997793,0.8071387017283254
0,0.4253079462432053,0.7572246348833772,0.5670085510488061,0.0,0.0670085510488061,0.0
0,0.48546259790762,0.4148270048540866,0.4296635405607816,0.08517299514591344,0.0703364594392184,0.0
0,0.3444254113690387,0.622020738939679,0.8416448412283355,0.0,0.3416448412283355,0.0
1,1.5320382555971703,-0.5393610391354798,1.5975655245092089,1.0393610391354797,1.0975655245092089,0.5320382555971702
0,0.4457621927048572,0.7216911828989993,0.2829895940723066,0.0,0.21701040592769338,0.0
0,0.7427085963096309,0.33449447807818017,0.5701628524226621,0.16550552192181983,0.07016285242266207,0.0
0,0.8764778310038914,0.3493591879017387,0.37400045577857277,0.15064081209826127,0.12599954422142723,0.0
1,1.6672480997574797,0.7620351489100244,0.47623138483752747,0.0,0.02376861516247253,0.6672480997574797
0,0.4958398802976924,0.5844692618613181,0.620254865412198,0.0,0.12025486541219799,0.0
1,1.5542421304790262,-0.9848010283308029,1.580780290427139,1.4848010283308029,1.080780290427139,0.554242130479026
1,1.3958354846573267,-0.5719635842456399,1.5995329563856284,1.0719635842456399,1.0995329563856284,0.3958354846573266
0,0.6366482532131408,0.6622456402008681,0.7913134658611476,0.0,0.2913134658611476,0.0
0,0.21234759635332462,0.29326645964455766,0.5916848012950808,0.20673354035544236,0.09168480129508083,0.0
0,0.6937870155575862,0.29704239840442737,0.43923445516997894,0.2029576015955726,0.06076554483002106,0.0
0,0.14865995404333857,0.9106677014230087,0.8184369018379467,0.0,0.3184369018379467,0.0
0,0.5567308437006074,0.6897198572907115,0.5932820446111844,0.0,0.09328204461118439,0.0
0,0.5469772213776697,0.538301174773423,0.6035947276403633,0.0,0.10359472764036326,0.0
0,0.2394115868872246,0.9550131057696121,0.8603060382174288,0.0,0.3603060382174288,0.0
1,0.740053779153668,0.7231233897356347,1.4632954725929679,0.0,0.9632954725929679,0.0
0,0.8590167336140894,0.6872653240168105,0.7545714379806583,0.0,0.2545714379806583,0.0
0,0.11356642499004133,0.22484550082812405,0.5963632846554994,0.27515449917187595,0.09636328465549937,0.0
1,1.2326360811175285,-0.9425728569696276,1.5763424794734924,1.4425728569696274,1.0763424794734924,0.23263608111752854
1,1.4886105732254797,-1.043857285437096,1.5579216779344964,1.543857285437096,1.0579216779344964,0.4886105732254797
0,0.4988209685139574,0.686792869250894,0.8111087926594074,0.0,0.3111087926594074,0.0
0,0.738863998480705,0.6511395663367707,0.5015344864243563,0.0,0.001534486424356274,0.0
0,0.7674571083079947,0.3247348077302618,0.7437176686043987,0.1752651922697382,0.2437176686043987,0.0
0,0.5066900548218106,0.5354173289328173,0.26132752565358075,0.0,0.23867247434641925,0.0
0,0.15831962647413644,0.42228222087177014,0.4226994427911581,0.07771777912822983,0.07730055720884188,0.0
0,0.12039947372285431,0.9150193502095562,0.5811306606687836,0.0,0.0811306606687836,0.0
0,0.5054828897021078,0.8131240188547537,0.38463868975455107,0.0,0.11536131024544893,0.0
1,1.757729471957266,-1.3675189897672424,1.4195381709019568,1.8675189897672424,0.9195381709019568,0.7577294719572661
0,0.7825518331596529,0.7631493336276123,0.8410459606567535,0.0,0.3410459606567535,0.0
1,0.19543413894501305,0.4217928958100018,1.7234227477370663,0.07820710418999824,1.2234227477370663,0.0
1,1.2998275886148163,-0.767146341408069,1.469154693068619,1.267146341408069,0.969154693068619,0.29982758861481623
0,0.252484426976798,0.8903974650870978,0.803808397070755,0.0,0.303808397070755,0.0
0,0.4624940221539666,0.5281640042268265,0.7722428805580783,0.0,0.2722428805580783,0.0
0,0.5172137284713577,0.864200154225108,0.5120307808243538,0.0,0.012030780824353826,0.0
1,1.6517355233463908,0.030230291641198902,0.3124335860264509,0.4697697083588011,0.18756641397354912,0.6517355233463908
0,0.08321047486686735,0.3987010082958406,0.3840040518707273,0.10129899170415939,0.11599594812927272,0.0
0,0.5376096467095295,0.47084322194964157,0.5458968334962808,0.029156778050358413,0.04589683349628082,0.0
1,0.6892772767713718,0.6320066817276626,1.662500014507783,0.0,1.162500014507783,0.0
1,1.3947913073631037,-0.8228506830980408,1.7336880327994848,1.3228506830980407,1.2336880327994848,0.3947913073631038
0,0.21854430064174823,0.369567272206379,0.5825216792708687,0.13043272779362097,0.08252167927086873,0.0
1,1.6437117639781555,-1.0386515565906649,1.5567765209207014,1.5386515565906649,1.0567765209207014,0.6437117639781555
0,0.17943030959770934,0.3571353726976142,0.8446530160394321,0.14286462730238583,0.3446530160394321,0.0
0,0.46872412602161506,0.6907123424508839,0.4203319806501291,0.0,0.07966801934987089,0.0
1,1.7822989190875695,0.17756823480965095,0.6512779672424092,0.32243176519034905,0.15127796724240916,0.7822989190875697
0,0.6887063950836632,0.4297769673641213,0.7998452514339647,0.07022303263587873,0.2998452514339647,0.0
1,1.7585963908978293,-1.0083184885067766,1.2652621079675157,1.5083184885067766,0.7652621079675157,0.7585963908978292
0,0.49751278029488777,0.38745528643842136,0.3710804913728687,0.11254471356157865,0.1289195086271313,0.0
0,0.40186734691736203,0.4723096834036042,0.5883797545922409,0.027690316596395804,0.0883797545922409,0.0
0,0.47668001025849965,0.7417019908591215,0.796565809398798,0.0,0.29656580939879795,0.0
0,0.2041657121613558,0.26025603403564335,0.6506027474983327,0.23974396596435668,0.1506027474983327,0.0
0,0.33696102217922796,0.4320364255699502,0.7946337713692841,0.06796357443004979,0.29463377136928415,0.0
0,0.11288232375609784,0.8563900675842205,0.7664630068438676,0.0,0.2664630068438676,0.0
